trip_id;trip_start_utc;driver_id;vehicle_id;pickup_zone;dropoff_zone;distance_km;duration_min;fare_amount;payment;platform;surge_multiplier
T33006873;2026-04-05T20:39:00+03:00;DR-1037;VH-018;North;Airport;3.85;20.9;13.68;cash;Direct;1.0
T33006874;2026-02-10T02:56:00+03:00;DR-1035;VH-006;Suburbs;Suburbs;12.15;59.3;33.98;Card;RideGo;1.0
T33006875;2026-04-18T07:20:00+03:00;DR-1015;VH-005;East;Suburbs;3.75;10.8;10.74;cash;Direct;1.0
T33006876;2026-05-02T23:48:00+03:00;DR-1067;VH-040;East;Suburbs;18.41;53.7;39.61;wallet;RideGo;1.0
T33006877;2026-02-22T12:50:00+03:00;DR-1046;VH-033;West;Suburbs;3.23;15.4;11.43;card;RideGo;1.0
T33006878;2026-01-21T11:06:00+03:00;DR-1022;VH-010;East;West;7.56;25.5;19.23;Card;RideGo;1.0
T33006879;2026-04-09T20:08:00+03:00;DR-1064;VH-040;East;West;8.16;37.5;27.94;wallet;RideGo;1.2
T33006880;2026-04-03T04:29:00+03:00;DR-1058;VH-041;North;Airport;3.24;14.9;11.3;card;RideGo;1.0
T33006881;2026-01-22T19:51:00+03:00;DR-1016;VH-024;West;Suburbs;13.02;53.7;33.41;wallet;RideGo;1.0
T33006882;2026-02-27T17:20:00+03:00;DR-1044;VH-015;Centre;Port;3.32;16.0;11.7;CASH;RideGo;1.0
T33006883;2026-04-21T03:43:00+03:00;DR-1008;VH-011;West;-;4.33;20.8;17.04;CASH;RideGo;1.2
T33006884;2026-03-12T06:09:00+03:00;DR-1010;VH-036;Airport;Port;10.6;48.1;29.06;CASH;RideGo;1.0
T33006885;2026-02-16T21:52:00+03:00;DR-1016;VH-020;Port;West;8.45;38.2;23.81;card;RideGo;1.0
T33006886;2026-03-17T23:23:00+03:00;DR-1006;VH-008;North;East;8.18;29.0;20.93;Card;RideGo;1.0
T33006887;2026-02-19T19:03:00+03:00;DR-1041;VH-017;West;West;8.58;27.9;25.3;CASH;RideGo;1.2
T33006888;2026-01-10T21:48:00+03:00;DR-1050;VH-042;West;West;9.54;30.3;22.86;wallet;Direct;1.0
T33006889;2026-03-22T15:47:00+03:00;DR-1030;VH-037;Airport;West;2.33;14.0;18.0;wallet;RideGo;1.8
T33006890;2026-06-03T22:47:00+03:00;DR-1008;VH-018;North;Port;13.54;64.9;37.14;CASH;RideGo;1.0
T33006891;2026-06-19T07:48:00+03:00;DR-1024;VH-012;West;Centre;10.88;48.1;35.26;card;Direct;1.2
T33006892;2026-05-07T21:05:00+03:00;DR-1051;VH-014;North;West;36.02;132.4;98.28;cash;RideGo;1.2
T33006893;2026-06-05T15:47:00+03:00;DR-1035;VH-029;North;West;9.5;34.8;43.33;wallet;Direct;1.8
T33006894;2026-01-18T17:49:00+03:00;DR-1041;VH-026;West;East;23.47;98.8;69.66;card;RideGo;1.2
T33006895;2026-04-04T17:50:00+03:00;DR-1017;VH-005;Port;Centre;8.32;26.8;30.7;card;CityHail;1.5
T33006896;2026-01-02T10:53:00+03:00;DR-1031;VH-002;East;Centre;8.4;25.5;20.2;Card;CityHail;1.0
T33006897;2026-01-06T18:27:00+03:00;DR-1063;VH-037;West;East;6.97;24.5;18.28;card;RideGo;1.0
T33006898;2026-06-12T17:50:00+03:00;DR-1026;VH-004;Centre;East;6.56;26.1;21.9;Card;Direct;1.2
T33006899;2026-02-02T13:39:00+03:00;DR-1016;VH-002;East;Suburbs;3.46;15.5;21.1;CASH;RideGo;1.8
T33006900;2026-01-03T19:40:00+03:00;DR-1007;VH-013;West;North;4.75;20.2;17.42;Card;RideGo;1.2
T33006901;2026-05-02T18:52:00+03:00;DR-1032;VH-032;Airport;Centre;2.85;14.7;12.95;CASH;CityHail;1.2
T33006902;2026-04-13T13:50:00+03:00;DR-1041;VH-026;Port;Airport;8.02;21.6;33.61;Card;Direct;1.8
T33006903;2026-06-27T05:39:00+03:00;DR-1029;VH-016;North;Airport;8.85;33.1;22.85;CASH;CityHail;1.0
T33006904;2026-01-27T08:20:00+03:00;DR-1030;VH-037;East;Suburbs;2.8;10.6;9.59;cash;Direct;1.0
T33006905;2026-05-21T20:36:00+03:00;DR-1040;VH-030;North;East;0.89;5.4;5.94;cash;RideGo;1.0
T33006906;2026-01-16T10:01:00+03:00;DR-1061;VH-035;North;Centre;6.77;30.0;19.59;CASH;RideGo;1.0
T33006907;2026-05-05T18:31:00+03:00;DR-1016;VH-016;East;Centre;2.99;16.4;17.14;Card;RideGo;1.5
T33006908;2026-03-11T23:25:00+03:00;DR-1061;VH-005;Suburbs;Port;11.47;49.9;30.56;card;Direct;1.0
T33006909;2026-03-01T21:51:00+03:00;DR-1013;VH-009;North;West;7.82;33.2;21.69;card;Direct;1.0
T33006910;2026-01-13T04:38:00+03:00;DR-1036;VH-026;Centre;East;6.8;35.0;37.84;cash;CityHail;1.8
T33006911;2026-03-13T01:21:00+03:00;DR-1042;VH-023;North;Suburbs;9.67;30.8;23.14;card;RideGo;1.0
T33006912;2026-05-20T15:08:00+03:00;DR-1044;VH-038;West;East;4.86;19.8;14.53;card;RideGo;1.0
T33006913;2026-05-06T21:58:00+03:00;DR-1035;VH-028;Airport;East;2.99;8.5;13.83;cash;Direct;1.5
T33006914;2026-06-08T19:08:00+03:00;DR-1064;VH-001;Suburbs;Airport;5.19;23.6;23.97;card;Direct;1.5
T33006915;2026-02-07T02:28:00+03:00;DR-1046;VH-026;Suburbs;West;1.7;13.1;9.02;CASH;CityHail;1.0
T33006916;2026-05-18T21:48:00+03:00;DR-1007;VH-002;Centre;West;6.78;29.9;29.36;Card;RideGo;1.5
T33006917;2026-02-03T09:39:00+03:00;DR-1007;VH-017;Port;North;7.56;33.5;25.76;cash;RideGo;1.2
T33006918;2026-02-03T21:07:00+03:00;DR-1007;VH-033;East;Centre;4.82;20.8;22.16;Card;CityHail;1.5
T33006919;2026-01-17T11:20:00+03:00;DR-1036;VH-031;West;Port;13.32;61.1;64.49;wallet;RideGo;1.8
T33006920;2026-02-19T02:36:00+03:00;DR-1036;VH-028;Centre;West;2.74;12.1;9.94;CASH;CityHail;1.0
T33006921;2026-05-19T06:50:00+03:00;DR-1063;VH-023;West;East;8.91;39.9;24.82;CASH;Direct;1.0
T33006922;2026-03-11T07:28:00+03:00;DR-1056;VH-001;Centre;West;11.79;38.3;27.68;Card;RideGo;1.0
T33006923;2026-03-07T06:22:00+03:00;DR-1043;VH-023;Port;Centre;4.65;17.8;13.73;cash;RideGo;1.0
T33006924;2026-05-16T12:07:00+03:00;DR-1041;VH-012;Centre;East;4.82;20.9;17.76;card;RideGo;1.2
T33006925;2026-06-22T12:51:00+03:00;DR-1037;VH-011;East;Centre;8.08;23.2;19.19;CASH;RideGo;1.0
T33006926;2026-06-16T05:08:00+03:00;DR-1064;VH-023;West;East;11.34;48.2;29.94;wallet;Direct;1.0
T33006927;2026-05-09T14:24:00+03:00;DR-1014;VH-001;Port;Port;5.77;19.2;18.49;wallet;Direct;1.2
T33006928;2026-06-01T17:05:00+03:00;DR-1032;VH-009;North;East;6.53;23.8;17.57;Card;Direct;1.0
T33006929;2026-02-21T12:12:00+03:00;DR-1058;VH-013;Suburbs;Suburbs;6.66;19.5;19.82;card;Direct;1.2
T33006930;2026-04-16T13:11:00+03:00;DR-1041;VH-030;Port;Port;10.26;41.7;26.88;wallet;RideGo;1.0
T33006931;2026-02-24T07:27:00+03:00;DR-1038;VH-022;West;Suburbs;5.13;19.0;14.62;CASH;RideGo;1.0
T33006932;2026-04-08T10:52:00+03:00;DR-1002;VH-020;Centre;Port;2.28;15.0;12.26;Card;CityHail;1.2
T33006933;2026-02-10T10:16:00+03:00;DR-1016;VH-037;Suburbs;Centre;14.72;64.0;68.85;Card;RideGo;1.8
T33006934;2026-05-16T20:01:00+03:00;DR-1047;VH-018;Port;Airport;7.26;34.5;32.12;wallet;CityHail;1.5
T33006935;2026-05-10T06:30:00+03:00;DR-1058;VH-001;East;East;3.76;19.8;13.27;CASH;CityHail;1.0
T33006936;2026-04-11T12:16:00+03:00;DR-1048;VH-018;West;West;3.06;14.6;11.01;Card;Direct;1.0
T33006937;2026-06-25T18:18:00+03:00;DR-1035;VH-018;Centre;Suburbs;3.81;18.9;13.07;card;RideGo;1.0
T33006938;2026-01-02T00:05:00+03:00;DR-1048;VH-034;Centre;West;2.27;9.5;8.67;cash;CityHail;1.0
T33006939;2026-06-17T11:43:00+03:00;DR-1003;VH-011;North;Centre;7.61;33.1;32.13;wallet;RideGo;1.5
T33006940;2026-01-18T16:13:00+03:00;DR-1001;VH-012;North;Centre;3.12;13.7;19.48;CASH;CityHail;1.8
T33006941;2026-06-25T15:12:00+03:00;DR-1027;VH-031;Airport;East;2.95;18.9;14.5;CASH;CityHail;1.2
T33006942;2026-02-22T02:12:00+03:00;DR-1008;VH-005;Centre;East;1.12;5.1;6.12;card;CityHail;1.0
T33006943;2026-04-15T10:07:00+03:00;DR-1040;VH-014;East;East;6.22;29.8;18.9;wallet;CityHail;1.0
T33006944;2026-06-07T22:48:00+03:00;DR-1052;VH-030;East;Suburbs;2.35;11.1;9.21;card;Direct;1.0
T33006945;2026-05-19T15:26:00+03:00;DR-1024;VH-021;Port;North;5.27;26.3;16.82;CASH;CityHail;1.0
T33006946;2026-03-02T08:10:00+03:00;DR-1026;VH-028;Port;Centre;7.02;27.2;19.09;cash;RideGo;1.0
T33006947;2026-06-15T06:41:00+03:00;DR-1048;VH-001;Suburbs;Port;3.89;16.4;14.96;CASH;Direct;1.2
T33006948;2026-02-08T09:42:00+03:00;DR-1029;VH-003;North;North;2.44;12.8;17.62;cash;CityHail;1.8
T33006949;2026-04-14T20:59:00+03:00;DR-1064;VH-015;East;Airport;10.4;35.6;25.33;cash;Direct;1.0
T33006950;2026-06-17T16:24:00+03:00;DR-1042;VH-030;Centre;Centre;7.21;28.7;19.73;Card;Direct;1.0
T33006951;2026-01-29T01:31:00+03:00;DR-1030;VH-032;Port;West;3.35;13.0;19.6;cash;RideGo;1.8
T33006952;2026-01-22T08:19:00+03:00;DR-1064;VH-021;East;Suburbs;10.42;32.7;29.45;card;RideGo;1.2
T33006953;2026-05-26T14:26:00+03:00;DR-1026;VH-002;North;West;5.79;24.9;17.03;card;RideGo;1.0
T33006954;2026-05-22T13:36:00+03:00;DR-1066;VH-029;East;East;6.87;30.6;19.87;Card;RideGo;1.0
T33006955;2026-01-16T19:37:00+03:00;DR-1057;VH-035;East;North;3.85;19.6;13.32;CASH;RideGo;1.0
T33006956;2026-02-11T23:08:00+03:00;DR-1033;VH-019;West;Centre;1.71;9.2;14.29;cash;RideGo;1.8
T33006957;2026-04-23T08:42:00+03:00;DR-1018;VH-021;Airport;North;16.07;57.8;68.51;cash;RideGo;1.8
T33006958;2026-05-31T00:34:00+03:00;DR-1034;VH-028;East;East;1.85;6.7;7.4;card;CityHail;1.0
T33006959;2026-02-22T18:15:00+03:00;DR-1062;VH-013;Suburbs;Airport;3.43;14.7;20.63;card;CityHail;1.8
T33006960;2026-05-18T17:18:00+03:00;DR-1002;VH-002;West;Suburbs;3.73;17.5;12.59;card;CityHail;1.0
T33006961;2026-04-23T04:16:00+03:00;DR-1011;VH-007;East;East;10.71;48.0;29.16;CASH;Direct;1.0
T33006962;2026-05-24T04:30:00+03:00;DR-1039;VH-037;North;Airport;8.29;28.1;37.44;wallet;RideGo;1.8
T33006963;2026-02-09T12:54:00+03:00;DR-1063;VH-017;Port;West;11.2;39.3;27.28;card;RideGo;1.0
T33006964;2026-02-12T09:09:00+03:00;DR-1049;VH-007;Port;Airport;5.02;23.7;15.81;Card;CityHail;1.0
T33006965;2026-01-14T14:32:00+03:00;DR-1034;VH-011;North;Port;6.96;23.9;18.1;card;RideGo;1.0
T33006966;2026-03-30T12:04:00+03:00;DR-1015;VH-002;West;North;6.68;23.7;26.58;cash;RideGo;1.5
T33006967;2026-06-17T01:30:00+03:00;DR-1013;VH-017;Airport;Port;6.6;21.5;17.01;wallet;RideGo;1.0
T33006968;2026-02-18T05:05:00+03:00;DR-1056;VH-011;West;Airport;3.33;12.2;10.65;wallet;RideGo;1.0
T33006969;2026-04-18T11:40:00+03:00;DR-1062;VH-041;Port;West;2.29;15.9;12.59;card;CityHail;1.2
T33006970;2026-03-25T15:39:00+03:00;DR-1018;VH-042;East;Centre;1.57;11.5;8.43;cash;CityHail;1.0
T33006971;2026-03-16T10:22:00+03:00;DR-1016;VH-006;East;West;11.95;56.8;39.66;Card;Direct;1.2
T33006972;2026-01-18T09:48:00+03:00;DR-1012;VH-017;West;Airport;2.28;11.3;9.19;cash;RideGo;1.0
T33006973;2026-01-12T15:17:00+03:00;DR-1044;VH-025;Airport;Airport;11.74;55.5;32.44;CASH;CityHail;1.0
T33006974;2026-02-17T08:23:00+03:00;DR-1006;VH-014;Centre;Centre;2.5;13.7;15.16;card;CityHail;1.5
T33006975;2026-06-23T20:22:00+03:00;DR-1058;VH-006;North;Centre;12.98;54.5;33.59;CASH;Direct;1.0
T33006976;2026-05-19T05:22:00+03:00;DR-1024;VH-024;North;North;9.95;43.6;40.58;cash;RideGo;1.5
T33006977;2026-01-20T13:00:00+03:00;DR-1008;VH-005;Port;West;4.2;13.9;18.18;card;RideGo;1.5
T33006978;2026-06-08T12:17:00+03:00;DR-1014;VH-041;West;Airport;3.56;13.1;11.16;cash;RideGo;1.0
T33006979;2026-03-19T08:03:00+03:00;DR-1027;VH-036;Airport;East;4.65;18.2;24.91;wallet;RideGo;1.8
T33006980;2026-01-08T22:43:00+03:00;DR-1048;VH-032;West;Centre;1.82;9.7;8.21;cash;CityHail;1.0
T33006981;2026-03-13T19:38:00+03:00;DR-1047;VH-040;Centre;East;5.83;28.6;18.11;cash;RideGo;1.0
T33006982;2026-02-09T17:38:00+03:00;DR-1030;VH-012;East;Centre;2.88;15.1;16.41;CASH;CityHail;1.5
T33006983;2026-02-22T15:57:00+03:00;DR-1035;VH-034;Port;East;4.08;15.2;12.35;CASH;CityHail;1.0
T33006984;2026-03-29T15:44:00+03:00;DR-1050;VH-014;Suburbs;Suburbs;11.31;51.8;30.91;wallet;RideGo;1.0
T33006985;2026-01-04T16:38:00+03:00;DR-1058;VH-028;Airport;Suburbs;15.47;41.1;32.7;Card;Direct;1.0
T33006986;2026-03-27T02:31:00+03:00;DR-1039;VH-034;Centre;North;3.57;15.8;11.93;CASH;CityHail;1.0
T33006987;2026-02-05T20:00:00+03:00;DR-1053;VH-032;Suburbs;West;5.01;24.2;15.94;Card;CityHail;1.0
T33006988;2026-04-24T21:25:00+03:00;DR-1044;VH-021;Airport;North;1.65;11.7;12.86;CASH;CityHail;1.5
T33006989;2026-02-01T12:50:00+03:00;DR-1068;VH-028;West;Airport;4.42;22.7;14.84;cash;Direct;1.0
T33006990;2026-05-19T12:21:00+03:00;DR-1066;VH-038;West;North;11.04;44.8;28.64;cash;Direct;1.0
T33006991;2026-05-20T17:59:00+03:00;DR-1049;VH-007;Port;North;5.07;27.5;16.93;card;RideGo;1.0
T33006992;2026-02-20T04:04:00+03:00;DR-1017;VH-019;Airport;Centre;3.62;11.0;19.15;card;CityHail;1.8
T33006993;2026-06-26T04:21:00+03:00;DR-1009;VH-002;Airport;East;8.16;39.8;43.07;CASH;RideGo;1.8
T33006994;2026-03-21T10:51:00+03:00;DR-1046;VH-001;North;North;7.57;25.6;28.9;wallet;RideGo;1.5
T33006995;2026-06-03T10:19:00+03:00;DR-1049;VH-041;West;Centre;7.9;38.3;27.85;CASH;RideGo;1.2
T33006996;2026-06-14T18:12:00+03:00;DR-1047;VH-020;Centre;-;5.33;23.1;16.0;CASH;RideGo;1.0
T33006997;2026-03-24T10:04:00+03:00;DR-1022;VH-025;North;Port;29.09;88.5;61.63;CASH;RideGo;1.0
T33006998;2026-05-30T03:09:00+03:00;DR-1062;VH-041;East;East;5.67;26.3;17.28;wallet;Direct;1.0
T33006999;2026-01-11T11:25:00+03:00;DR-1068;VH-010;East;Centre;8.29;30.1;21.36;Card;RideGo;1.0
T33007000;2026-05-08T17:09:00+03:00;DR-1059;VH-030;East;Suburbs;2.79;10.3;9.49;wallet;CityHail;1.0
T33007001;2026-05-16T07:54:00+03:00;DR-1064;VH-034;East;Suburbs;1.92;13.9;9.5;CASH;CityHail;1.0
T33007002;2026-05-12T11:45:00+03:00;DR-1025;VH-020;West;Airport;10.46;31.2;36.24;cash;RideGo;1.5
T33007003;2026-02-11T17:36:00+03:00;DR-1025;VH-009;Port;Centre;7.34;25.6;34.22;wallet;CityHail;1.8
T33007004;2026-05-10T11:47:00+03:00;DR-1044;VH-040;West;North;6.54;22.4;20.63;cash;CityHail;1.2
T33007005;2026-05-07T05:51:00+03:00;DR-1066;VH-032;East;North;4.6;22.8;15.07;card;CityHail;1.0
T33007006;2026-06-10T14:37:00+03:00;DR-1043;VH-032;East;West;4.01;14.5;12.07;Card;CityHail;1.0
T33007007;2026-03-07T04:45:00+03:00;DR-1022;VH-003;Centre;West;6.56;33.9;20.44;CASH;CityHail;1.0
T33007008;2026-05-05T09:06:00+03:00;DR-1012;VH-035;Suburbs;Centre;7.73;21.6;27.51;card;RideGo;1.5
T33007009;2026-04-30T12:19:00+03:00;DR-1036;VH-031;Port;North;7.24;34.0;21.25;cash;Direct;1.0
T33007010;2026-02-04T00:36:00+03:00;DR-1038;VH-042;Airport;Suburbs;6.24;25.3;17.66;cash;RideGo;1.0
T33007011;2026-02-28T17:31:00+03:00;DR-1010;VH-025;East;East;2.54;14.0;10.24;wallet;Direct;1.0
T33007012;2026-02-19T09:50:00+03:00;DR-1015;VH-016;West;West;7.27;20.5;17.5;Card;CityHail;1.0
T33007013;2026-05-11T12:35:00+03:00;DR-1011;VH-037;Airport;Suburbs;3.91;11.7;20.11;cash;RideGo;1.8
T33007014;2026-03-01T19:22:00+03:00;DR-1031;VH-036;West;Airport;1.99;10.3;12.86;cash;CityHail;1.5
T33007015;2026-04-04T07:07:00+03:00;DR-1029;VH-011;Centre;Suburbs;6.31;24.4;26.24;wallet;RideGo;1.5
T33007016;2026-04-26T10:50:00+03:00;DR-1020;VH-002;Airport;Airport;3.21;17.1;11.88;wallet;CityHail;1.0
T33007017;2026-03-15T22:37:00+03:00;DR-1011;VH-029;Suburbs;Airport;1.45;6.3;12.29;Card;CityHail;1.8
T33007018;2026-01-20T19:15:00+03:00;DR-1056;VH-040;Port;Suburbs;2.06;10.5;15.68;card;CityHail;1.8
T33007019;2026-03-04T00:04:00+03:00;DR-1034;VH-030;North;Centre;2.65;11.8;9.75;cash;CityHail;1.0
T33007020;2026-06-09T20:32:00+03:00;DR-1039;VH-022;West;North;10.06;35.8;44.98;card;RideGo;1.8
T33007021;2026-01-14T00:57:00+03:00;DR-1061;VH-018;Suburbs;East;4.65;19.0;14.07;cash;Direct;1.0
T33007022;2026-03-02T10:16:00+03:00;DR-1031;VH-030;Port;Centre;4.19;15.3;22.5;card;CityHail;1.8
T33007023;2026-01-26T03:59:00+03:00;DR-1049;VH-007;Suburbs;East;9.37;46.0;40.59;cash;RideGo;1.5
T33007024;2026-03-14T03:06:00+03:00;DR-1053;VH-035;Suburbs;North;1.38;9.5;7.65;cash;CityHail;1.0
T33007025;2026-04-01T01:56:00+03:00;DR-1011;VH-001;East;East;4.1;21.6;16.99;wallet;CityHail;1.2
T33007026;2026-02-17T14:27:00+03:00;DR-1065;VH-016;Centre;West;6.04;30.7;22.73;Card;CityHail;1.2
T33007027;2026-06-30T12:44:00+03:00;DR-1008;VH-012;Airport;East;6.8;31.9;20.15;card;RideGo;1.0
T33007028;2026-04-06T02:22:00+03:00;DR-1034;VH-020;North;Suburbs;4.75;21.2;14.8;wallet;Direct;1.0
T33007029;2026-03-13T00:42:00+03:00;DR-1054;VH-019;Centre;West;9.7;35.3;29.33;card;CityHail;1.2
T33007030;2026-01-06T11:03:00+03:00;DR-1014;VH-021;Centre;Port;1.61;7.5;7.35;CASH;Direct;1.0
T33007031;2026-04-27T23:27:00+03:00;DR-1053;VH-022;Suburbs;Centre;6.62;28.7;22.86;cash;RideGo;1.2
T33007032;2026-04-02T00:56:00+03:00;DR-1002;VH-035;North;West;4.74;22.9;15.26;Card;RideGo;1.0
T33007033;2026-01-25T20:49:00+03:00;DR-1004;VH-025;East;Suburbs;7.3;24.2;18.57;cash;RideGo;1.0
T33007034;2026-01-17T09:14:00+03:00;DR-1026;VH-006;Airport;Suburbs;7.63;24.3;34.16;card;Direct;1.8
T33007035;2026-03-21T21:00:00+03:00;DR-1027;VH-033;Port;North;4.71;23.7;23.17;cash;CityHail;1.5
T33007036;2026-04-11T22:55:00+03:00;DR-1013;VH-033;West;Centre;5.32;18.5;22.05;CASH;RideGo;1.5
T33007037;2026-05-13T18:26:00+03:00;DR-1047;VH-030;Airport;East;6.28;32.5;19.72;card;CityHail;1.0
T33007038;2026-04-10T23:38:00+03:00;DR-1031;VH-015;Port;East;5.85;30.2;18.58;card;CityHail;1.0
T33007039;2026-06-25T23:52:00+03:00;DR-1007;VH-001;North;East;5.51;19.1;27.14;wallet;CityHail;1.8
T33007040;2026-04-09T19:57:00+03:00;DR-1020;VH-007;Port;Suburbs;3.24;14.2;11.1;Card;RideGo;1.0
T33007041;2026-05-08T08:50:00+03:00;DR-1013;VH-031;Suburbs;North;1.1;4.7;5.98;cash;RideGo;1.0
T33007042;2026-03-29T04:39:00+03:00;DR-1060;VH-023;North;Port;4.2;20.4;13.94;wallet;Direct;1.0
T33007043;2026-02-13T08:31:00+03:00;DR-1010;VH-008;Suburbs;East;5.25;18.4;17.51;card;CityHail;1.2
T33007044;2026-06-22T19:58:00+03:00;DR-1049;VH-037;West;Suburbs;11.47;41.0;50.53;Card;RideGo;1.8
T33007045;2026-05-22T04:31:00+03:00;DR-1018;VH-003;North;Port;3.58;16.4;12.11;CASH;RideGo;1.0
T33007046;2026-02-02T11:14:00+03:00;DR-1036;VH-025;Port;Airport;2.57;12.9;11.96;cash;RideGo;1.2
T33007047;2026-03-24T09:27:00+03:00;DR-1059;VH-018;North;North;9.64;32.0;28.14;CASH;RideGo;1.2
T33007048;2026-03-26T21:37:00+03:00;DR-1047;VH-019;Centre;Airport;12.38;34.7;27.35;cash;RideGo;1.0
T33007049;2026-02-22T09:44:00+03:00;DR-1033;VH-034;Centre;Airport;6.52;21.2;20.2;card;RideGo;1.2
T33007050;2026-02-18T09:53:00+03:00;DR-1031;VH-040;Airport;West;1.32;8.0;7.16;cash;CityHail;1.0
T33007051;2026-01-04T20:41:00+03:00;DR-1023;VH-008;Centre;Centre;2.99;14.3;19.51;CASH;RideGo;1.8
T33007052;2026-04-08T19:10:00+03:00;DR-1054;VH-003;North;Airport;16.79;66.8;74.54;Card;RideGo;1.8
T33007053;2026-04-14T10:55:00+03:00;DR-1040;VH-006;North;Port;7.24;32.4;37.44;wallet;RideGo;1.8
T33007054;2026-06-28T04:49:00+03:00;DR-1056;VH-008;West;Port;13.26;38.6;44.19;card;Direct;1.5
T33007055;2026-02-23T21:19:00+03:00;DR-1032;VH-008;North;Suburbs;2.18;13.2;11.52;card;Direct;1.2
T33007056;2026-05-09T08:20:00+03:00;DR-1053;VH-009;West;Suburbs;13.93;49.3;33.22;Card;RideGo;1.0
T33007057;2026-03-11T11:28:00+03:00;DR-1042;VH-015;North;Suburbs;4.57;21.9;22.18;Card;CityHail;1.5
T33007058;2026-04-14T05:12:00+03:00;DR-1050;VH-003;Port;North;8.17;40.1;24.02;CASH;RideGo;1.0
T33007059;2026-06-30T23:33:00+03:00;DR-1042;VH-030;Suburbs;Airport;1.84;8.7;11.92;Card;Direct;1.5
T33007060;2026-02-24T08:21:00+03:00;DR-1029;VH-016;West;Airport;7.49;39.1;27.55;wallet;Direct;1.2
T33007061;2026-05-22T02:00:00+03:00;DR-1036;VH-019;West;East;8.98;30.2;39.92;CASH;Direct;1.8
T33007062;2026-03-15T21:40:00+03:00;DR-1052;VH-024;Centre;Suburbs;4.4;14.8;22.68;wallet;RideGo;1.8
T33007063;2026-03-20T14:08:00+03:00;DR-1022;VH-001;West;West;7.82;24.7;23.17;Card;Direct;1.2
T33007064;2026-02-27T16:19:00+03:00;DR-1058;VH-011;Suburbs;Centre;7.42;30.2;36.7;cash;RideGo;1.8
T33007065;2026-05-10T13:26:00+03:00;DR-1022;VH-042;East;Port;11.65;39.3;41.7;Card;Direct;1.5
T33007066;2026-06-06T04:12:00+03:00;DR-1051;VH-020;Port;Centre;4.21;22.8;21.94;CASH;CityHail;1.5
T33007067;2026-05-02T20:48:00+03:00;DR-1010;VH-015;East;Airport;4.22;20.2;13.91;wallet;Direct;1.0
T33007068;2026-01-18T21:25:00+03:00;DR-1006;VH-020;North;East;8.34;25.7;20.19;CASH;RideGo;1.0
T33007069;2026-03-31T18:57:00+03:00;DR-1046;VH-031;West;-;10.45;35.2;37.9;CASH;CityHail;1.5
T33007070;2026-02-26T23:01:00+03:00;DR-1049;VH-042;North;Airport;7.59;30.4;30.96;card;RideGo;1.5
T33007071;2026-01-11T02:10:00+03:00;DR-1017;VH-023;East;West;3.31;17.3;21.69;Card;RideGo;1.8
T33007072;2026-03-25T05:25:00+03:00;DR-1065;VH-019;Port;West;7.62;34.3;39.19;card;RideGo;1.8
T33007073;2026-03-29T05:38:00+03:00;DR-1056;VH-035;West;Port;5.65;16.6;14.55;CASH;Direct;1.0
T33007074;2026-02-11T01:09:00+03:00;DR-1014;VH-021;West;Centre;5.37;21.9;15.71;card;Direct;1.0
T33007075;2026-04-23T20:00:00+03:00;DR-1004;VH-017;Airport;Suburbs;13.59;37.1;52.96;wallet;Direct;1.8
T33007076;2026-05-30T04:36:00+03:00;DR-1038;VH-002;West;Suburbs;7.1;28.0;23.28;card;CityHail;1.2
T33007077;2026-03-31T17:49:00+03:00;DR-1059;VH-021;East;Suburbs;8.14;33.3;22.08;wallet;CityHail;1.0
T33007078;2026-03-25T21:33:00+03:00;DR-1054;VH-009;Suburbs;Port;7.84;33.3;21.74;Card;RideGo;1.0
T33007079;2026-03-27T09:58:00+03:00;DR-1056;VH-026;Suburbs;Airport;13.91;52.0;33.96;Card;RideGo;1.0
T33007080;2026-02-08T02:48:00+03:00;DR-1004;VH-019;Airport;Centre;3.11;14.4;11.01;CASH;RideGo;1.0
T33007081;2026-04-25T23:58:00+03:00;DR-1001;VH-018;East;Suburbs;9.5;41.2;31.03;CASH;CityHail;1.2
T33007082;2026-03-02T22:33:00+03:00;DR-1008;VH-040;Port;Port;4.32;18.2;13.46;card;CityHail;1.0
T33007083;2026-05-29T17:01:00+03:00;DR-1052;VH-024;Port;North;1.37;8.9;7.47;CASH;CityHail;1.0
T33007084;2026-02-12T01:18:00+03:00;DR-1002;VH-003;East;Airport;2.48;12.3;9.7;wallet;Direct;1.0
T33007085;2026-03-07T12:17:00+03:00;DR-1054;VH-032;Centre;West;7.52;22.4;18.32;Card;Direct;1.0
T33007086;2026-03-24T19:37:00+03:00;DR-1029;VH-039;East;North;4.34;24.2;15.17;cash;CityHail;1.0
T33007087;2026-04-27T01:47:00+03:00;DR-1026;VH-011;West;West;11.55;57.2;49.05;Card;RideGo;1.5
T33007088;2026-06-19T11:35:00+03:00;DR-1006;VH-042;North;Centre;21.8;75.4;49.58;CASH;RideGo;1.0
T33007089;2026-05-20T19:35:00+03:00;DR-1007;VH-033;North;-;10.12;33.3;24.36;card;CityHail;1.0
T33007090;2026-05-03T21:40:00+03:00;DR-1042;VH-018;Port;North;26.48;95.0;60.45;CASH;RideGo;1.0
T33007091;2026-05-03T11:48:00+03:00;DR-1027;VH-018;Airport;Centre;10.08;38.7;25.83;cash;RideGo;1.0
T33007092;2026-05-31T12:07:00+03:00;DR-1064;VH-015;North;West;5.44;26.0;16.94;Card;RideGo;1.0
