trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_eur,payment
T11006330,2025-05-03 02:18:00,DR-1046,VH-033,Centre,West,2.64,12.8,"10,02",cash
T11006331,2025-04-12 06:19:00,DR-1066,VH-023,East,Centre,12.56,54.8,"33,19",Card
T11006332,2025-02-13 08:11:00,DR-1018,VH-013,Port,North,5.38,22.5,"15,89",CASH
T11006333,2025-01-22 07:44:00,DR-1059,VH-033,Centre,West,0.8,4.0,"5,44",CASH
T11006334,2025-02-17 07:06:00,DR-1054,VH-017,West,Airport,5.04,20.9,"15,05",CASH
T11006335,2025-02-04 19:01:00,DR-1006,VH-037,East,Port,4.79,24.1,"15,66",cash
T11006336,2025-06-23 17:36:00,DR-1045,VH-012,Port,Centre,9.49,33.1,"23,58",CASH
T11006337,2025-06-08 00:06:00,DR-1038,VH-001,Port,Airport,12.67,41.3,"29,53",wallet
T11006338,2025-04-19 06:43:00,DR-1035,VH-039,West,East,2.07,8.3,"8,10",Card
T11006339,2025-04-05 17:42:00,DR-1001,VH-024,East,North,9.99,36.0,"24,97",Card
T11006340,2025-05-02 11:34:00,DR-1010,VH-010,Centre,Port,12.33,34.7,"27,30",wallet
T11006341,2025-05-15 02:48:00,DR-1061,VH-021,West,Suburbs,2.08,14.2,"9,77",CASH
T11006342,2025-03-29 10:32:00,DR-1022,VH-018,Airport,East,3.78,18.7,"12,98",card
T11006343,2025-05-08 19:45:00,DR-1027,VH-004,East,Port,6.38,23.2,"17,23",CASH
T11006344,2025-06-17 02:32:00,DR-1045,VH-026,West,North,6.44,22.6,"17,13",card
T11006345,2025-04-06 00:18:00,DR-1066,VH-011,Suburbs,Suburbs,10.2,43.1,"27,20",cash
T11006346,2025-01-11 05:46:00,DR-1050,VH-039,Centre,,6.4,28.1,"18,63",CASH
T11006347,2025-06-13 19:54:00,DR-1055,VH-021,Suburbs,West,3.47,12.9,"11,00",Card
T11006348,2025-05-20 03:12:00,DR-1043,VH-001,East,Centre,1.78,11.0,"8,53",CASH
T11006349,2025-06-01 22:45:00,DR-1026,VH-037,West,West,4.97,22.9,"15,53",cash
T11006350,2025-04-04 09:39:00,DR-1035,VH-042,Port,Port,8.11,35.5,"22,67",CASH
T11006351,2025-03-09 02:21:00,DR-1053,VH-030,West,West,5.34,29.1,"17,69",card
T11006352,2025-06-06 21:07:00,DR-1061,VH-027,North,Airport,1.33,7.0,"6,89",Card
T11006353,2025-03-18 17:30:00,DR-1025,VH-025,Port,East,11.27,37.1,"26,75",wallet
T11006354,2025-01-07 15:09:00,DR-1043,VH-027,Centre,North,2.87,13.2,"10,40",Card
T11006355,2025-01-26 17:00:00,DR-1055,VH-029,Centre,Suburbs,1.74,5.3,"6,88",wallet
T11006356,2025-04-12 17:37:00,DR-1002,VH-006,Airport,Port,3.24,15.2,"11,38",wallet
T11006357,2025-03-13 02:47:00,DR-1014,VH-030,Port,Airport,6.67,21.7,"17,15",Card
T11006358,2025-04-21 20:17:00,DR-1034,VH-037,Suburbs,Suburbs,2.54,11.8,"9,62",CASH
T11006359,2025-01-17 20:15:00,DR-1051,VH-002,East,Suburbs,4.5,16.6,"13,22",card
T11006360,2025-01-20 08:05:00,DR-1053,VH-034,Suburbs,Port,7.44,27.9,"19,77",CASH
T11006361,2025-06-12 06:15:00,DR-1012,VH-036,Suburbs,North,6.53,29.2,"19,09",Card
T11006362,2025-04-04 10:07:00,DR-1047,VH-002,Suburbs,Port,4.47,20.9,"14,39",CASH
T11006363,2025-04-25 16:57:00,DR-1059,VH-019,East,Suburbs,2.21,10.3,"8,83",cash
T11006364,2025-05-02 08:27:00,DR-1044,VH-018,North,Airport,12.17,48.8,"31,06",Card
T11006365,2025-06-26 15:46:00,DR-1044,VH-011,Centre,Port,2.31,11.5,"9,28",card
T11006366,2025-01-28 19:48:00,DR-1035,VH-036,Suburbs,Suburbs,10.17,33.5,"24,48",CASH
T11006367,2025-03-25 15:43:00,DR-1045,VH-033,Centre,West,2.56,8.6,"8,75",wallet
T11006368,2025-02-16 01:34:00,DR-1001,VH-040,Centre,West,2.67,11.4,"9,66",cash
T11006369,2025-04-27 13:22:00,DR-1018,VH-021,North,Port,8.33,22.6,"19,31",CASH
T11006370,2025-04-29 05:45:00,DR-1014,VH-039,East,East,2.14,11.3,"9,02",wallet
T11006371,2025-06-11 03:02:00,DR-1028,VH-032,Centre,Suburbs,8.51,40.4,"24,50",cash
T11006372,2025-04-12 09:15:00,DR-1067,VH-029,East,West,4.58,21.6,"14,72",cash
T11006373,2025-04-03 15:58:00,DR-1038,VH-033,East,Airport,0.0,53.9,"31,12",Card
T11006374,2025-05-28 15:15:00,DR-1051,VH-009,North,North,13.34,56.6,"34,59",wallet
T11006375,2025-01-27 14:34:00,DR-1037,VH-018,East,East,8.16,30.4,"21,30",card
T11006376,2025-04-11 18:11:00,DR-1039,VH-028,West,Centre,3.95,12.4,"11,41",wallet
T11006377,2025-05-07 00:33:00,DR-1058,VH-020,Airport,Centre,10.31,40.1,"26,48",wallet
T11006378,2025-01-27 06:35:00,DR-1051,VH-023,West,West,5.22,23.5,"15,98",wallet
T11006379,2025-03-15 21:52:00,DR-1014,VH-009,West,Port,8.31,27.3,"20,60",card
T11006380,2025-01-13 01:49:00,DR-1028,VH-042,Centre,Airport,9.42,36.8,"24,54",card
T11006381,2025-04-06 23:15:00,DR-1048,VH-007,Suburbs,North,5.83,18.7,"15,34",cash
T11006382,2025-02-25 04:50:00,DR-1017,VH-005,Suburbs,North,15.5,53.5,"36,20",card
T11006383,2025-02-06 02:12:00,DR-1041,VH-006,Port,Airport,8.55,39.0,"24,15",card
T11006384,2025-05-27 20:13:00,DR-1045,VH-024,West,Centre,3.25,16.7,"11,81",CASH
T11006385,2025-06-30 20:48:00,DR-1023,VH-025,Suburbs,,5.62,23.7,"16,50",wallet
T11006386,2025-04-11 23:32:00,DR-1065,VH-004,Airport,Centre,2.27,11.1,"9,12",card
T11006387,2025-01-28 11:58:00,DR-1056,VH-021,Suburbs,Suburbs,2.24,12.8,"9,56",cash
T11006388,2025-06-25 05:43:00,DR-1024,VH-017,Port,North,5.9,23.4,"16,74",Card
T11006389,2025-02-09 08:19:00,DR-1048,VH-010,Port,,2.67,15.5,"10,81",CASH
T11006390,2025-04-03 10:11:00,DR-1064,VH-010,Port,Airport,1.86,5.9,"7,19",Card
T11006391,2025-06-07 01:49:00,DR-1063,VH-006,West,Centre,10.96,45.1,"28,63",Card
T11006392,2025-06-06 03:40:00,DR-1050,VH-011,North,Airport,12.52,39.6,"28,89",CASH
T11006393,2025-05-24 13:38:00,DR-1037,VH-012,East,Port,2.83,11.3,"9,82",Card
T11006394,2025-04-24 23:11:00,DR-1016,VH-028,Centre,Centre,6.04,33.2,"19,64",CASH
T11006395,2025-05-01 11:24:00,DR-1068,VH-035,North,Airport,8.06,30.3,"21,15",cash
T11006396,2025-04-14 11:25:00,DR-1055,VH-012,West,Airport,6.94,24.1,"18,13",card
T11006397,2025-06-17 11:01:00,DR-1023,VH-042,Suburbs,Centre,10.77,37.9,"26,40",card
T11006398,2025-02-16 22:47:00,DR-1036,VH-038,Airport,,2.74,14.1,"10,50",cash
T11006399,2025-03-28 17:06:00,DR-1029,VH-019,East,East,8.72,31.9,"22,36",Card
T11006400,2025-06-04 21:23:00,DR-1012,VH-016,East,East,8.03,24.3,"19,44",wallet
T11006401,2025-05-31 15:17:00,DR-1002,VH-026,Centre,East,4.24,18.9,"13,57",wallet
T11006402,2025-05-02 10:35:00,DR-1008,VH-008,Port,North,14.1,60.2,"36,47",card
T11006403,2025-02-26 16:20:00,DR-1016,VH-024,Port,West,2.75,15.2,"10,82",wallet
T11006404,2025-01-27 16:23:00,DR-1006,VH-041,North,Suburbs,1.54,10.1,"8,00",cash
T11006405,2025-06-01 13:10:00,DR-1002,VH-034,East,Port,7.22,27.6,"19,43",CASH
T11006406,2025-02-13 04:40:00,DR-1016,VH-037,East,East,1.84,10.8,"8,54",CASH
T11006407,2025-02-03 19:49:00,DR-1037,VH-025,North,Airport,1.54,5.9,"6,82",Card
T11006408,2025-05-14 03:58:00,DR-1001,VH-042,Centre,East,4.75,23.7,"15,50",wallet
T11006409,2025-03-23 03:08:00,DR-1024,VH-010,Centre,Airport,4.35,16.5,"13,02",cash
T11006410,2025-05-21 07:39:00,DR-1012,VH-041,Centre,Port,11.13,33.1,"25,47",card
T11006411,2025-01-19 17:12:00,DR-1026,VH-040,East,Suburbs,13.6,44.3,"31,44",wallet
T11006412,2025-02-18 19:39:00,DR-1021,VH-011,Airport,Centre,4.81,17.9,"13,94",Card
T11006413,2025-04-30 22:38:00,DR-1026,VH-033,East,West,1.11,6.4,"6,47",card
T11006414,2025-06-22 08:17:00,DR-1055,VH-025,East,West,7.57,30.5,"20,65",Card
T11006415,2025-02-27 03:02:00,DR-1031,VH-034,Airport,East,8.57,39.1,"24,20",Card
T11006416,2025-06-08 09:25:00,DR-1044,VH-003,Suburbs,Suburbs,7.93,31.6,"21,37",card
T11006417,2025-05-31 06:16:00,DR-1019,VH-004,West,Port,6.49,23.7,"17,50",CASH
T11006418,2025-03-13 05:58:00,DR-1017,VH-020,East,North,12.7,58.2,"34,30",cash
T11006419,2025-01-02 17:44:00,DR-1058,VH-027,West,Airport,5.88,29.6,"18,45",Card
T11006420,2025-03-28 03:49:00,DR-1033,VH-002,East,,3.46,13.0,"11,02",cash
T11006421,2025-01-31 13:04:00,DR-1015,VH-027,Suburbs,Airport,3.28,13.3,"10,90",cash
T11006422,2025-03-19 14:37:00,DR-1016,VH-006,Suburbs,Port,4.13,15.9,"12,60",card
T11006423,2025-01-27 04:39:00,DR-1034,VH-015,West,East,3.49,17.4,"12,29",card
T11006424,2025-03-12 14:27:00,DR-1046,VH-032,Suburbs,East,3.99,18.6,"13,20",Card
T11006425,2025-06-19 22:20:00,DR-1030,VH-001,Airport,East,3.94,16.4,"12,52",CASH
T11006426,2025-06-24 12:25:00,DR-1064,VH-004,North,West,6.18,19.6,"16,00",cash
T11006427,2025-06-17 23:36:00,DR-1008,VH-006,West,North,0.96,5.5,"6,04",wallet
T11006428,2025-06-12 17:18:00,DR-1014,VH-016,Centre,North,5.32,24.2,"16,29",card
T11006429,2025-01-27 19:54:00,DR-1061,VH-016,East,West,2.82,11.4,"9,83",CASH
T11006430,2025-03-06 10:52:00,DR-1058,VH-008,Centre,Airport,9.88,40.9,"26,21",wallet
T11006431,2025-04-30 03:46:00,DR-1041,VH-028,North,North,3.5,15.0,"11,62",cash
T11006432,2025-01-12 07:16:00,DR-1020,VH-040,West,Suburbs,3.48,20.0,"13,00",CASH
T11006433,2025-06-28 16:27:00,DR-1002,VH-021,Centre,Suburbs,5.01,20.5,"14,90",CASH
T11006434,2025-01-10 18:22:00,DR-1059,VH-040,Port,Airport,12.78,38.3,"28,82",wallet
T11006435,2025-03-25 06:31:00,DR-1024,VH-019,Airport,West,7.38,27.5,"19,59",Card
T11006436,2025-02-19 13:53:00,DR-1014,VH-021,Centre,East,3.19,16.2,"11,60",cash
T11006437,2025-03-10 02:24:00,DR-1044,VH-032,North,Port,8.6,28.3,"21,21",wallet
T11006438,2025-03-09 01:11:00,DR-1010,VH-025,Airport,North,15.27,46.1,"33,87",CASH
T11006439,2025-05-17 04:51:00,DR-1052,VH-036,North,Suburbs,4.94,26.7,"16,56",Card
T11006440,2025-03-20 22:13:00,DR-1034,VH-034,North,North,2.8,13.0,"10,26",cash
T11006441,2025-01-02 16:40:00,DR-1022,VH-005,West,North,2.82,10.6,"9,61",CASH
T11006442,2025-01-10 00:49:00,DR-1063,VH-017,West,East,4.3,21.6,"14,39",CASH
T11006443,2025-05-02 00:56:00,DR-1058,VH-036,Centre,East,9.65,31.9,"23,43",CASH
T11006444,2025-05-16 12:07:00,DR-1020,VH-020,Suburbs,North,7.79,35.2,"22,21",wallet
T11006445,2025-01-21 17:35:00,DR-1058,VH-016,Port,Centre,2.23,10.3,"8,85",card
T11006446,2025-06-03 20:45:00,DR-1022,VH-031,Port,West,4.36,15.6,"12,78",card
T11006447,2025-04-18 14:36:00,DR-1002,VH-011,Centre,East,3.48,20.1,"13,03",card
T11006448,2025-01-02 11:34:00,DR-1029,VH-017,Port,Suburbs,10.62,46.5,"28,63",card
T11006449,2025-02-09 15:27:00,DR-1038,VH-016,Port,Suburbs,3.13,14.5,"11,06",cash
T11006450,2025-02-01 16:04:00,DR-1016,VH-010,West,,13.66,63.9,"37,00",CASH
T11006451,2025-01-01 06:07:00,DR-1063,VH-026,Centre,North,5.86,27.2,"17,76",cash
T11006452,2025-02-18 19:10:00,DR-1051,VH-034,Port,Centre,15.85,63.3,"39,35",card
T11006453,2025-02-16 18:22:00,DR-1030,VH-012,Port,North,7.43,20.7,"17,74",cash
T11006454,2025-01-14 02:44:00,DR-1050,VH-034,Suburbs,Airport,4.93,21.2,"15,01",CASH
T11006455,2025-01-26 11:33:00,DR-1001,VH-007,Port,West,5.54,22.2,"15,99",card
T11006456,2025-04-14 12:05:00,DR-1032,VH-003,Suburbs,North,12.11,39.6,"28,41",CASH
T11006457,2025-03-16 21:36:00,DR-1042,VH-028,North,Port,6.35,32.3,"19,75",Card
T11006458,2025-06-22 03:01:00,DR-1036,VH-023,North,East,4.93,15.2,"13,33",card
T11006459,2025-04-12 03:06:00,DR-1030,VH-024,North,Centre,3.28,16.2,"11,71",Card
T11006460,2025-05-15 05:19:00,DR-1051,VH-032,West,North,7.86,33.9,"21,93",card
T11006461,2025-03-07 12:15:00,DR-1030,VH-041,East,East,2.54,14.2,"10,30",card
T11006462,2025-01-06 08:56:00,DR-1037,VH-010,North,Port,4.44,15.9,"12,96",cash
T11006463,2025-03-27 19:39:00,DR-1009,VH-002,West,East,4.08,21.1,"14,00",wallet
T11006464,2025-05-15 02:25:00,DR-1041,VH-012,Port,Centre,8.22,26.1,"20,16",CASH
T11006465,2025-04-22 08:20:00,DR-1013,VH-034,Port,Centre,6.65,19.7,"16,56",cash
T11006466,2025-04-04 05:09:00,DR-1002,VH-014,Port,Suburbs,6.49,17.2,"15,68",card
T11006467,2025-01-23 03:28:00,DR-1047,VH-019,Suburbs,East,6.37,29.8,"19,07",cash
T11006468,2025-02-11 00:51:00,DR-1037,VH-005,East,Suburbs,10.78,29.4,"24,03",CASH
T11006469,2025-02-04 16:20:00,DR-1043,VH-002,East,Centre,14.42,56.9,"35,92",wallet
T11006470,2025-05-20 23:25:00,DR-1046,VH-021,Port,Centre,3.96,16.5,"12,57",cash
T11006471,2025-03-22 05:28:00,DR-1048,VH-004,Airport,Airport,10.54,46.4,"28,51",wallet
T11006472,2025-04-24 21:16:00,DR-1031,VH-031,East,North,4.73,16.9,"13,57",cash
T11006473,2025-04-11 13:38:00,DR-1046,VH-004,West,East,4.0,14.1,"11,95",Card
T11006474,2025-05-13 08:57:00,DR-1057,VH-023,West,North,14.49,48.3,"33,59",card
T11006475,2025-01-22 18:12:00,DR-1043,VH-025,North,Centre,7.1,37.2,"21,98",cash
T11006476,2025-03-20 01:09:00,DR-1021,VH-019,Port,Centre,7.45,24.3,"18,77",Card
T11006477,2025-04-09 03:05:00,DR-1015,VH-023,Centre,West,11.01,38.9,"26,95",CASH
T11006478,2025-03-03 10:27:00,DR-1042,VH-034,Centre,North,11.75,39.9,"28,08",CASH
T11006479,2025-02-17 23:00:00,DR-1009,VH-035,Suburbs,Port,5.03,21.5,"15,20",wallet
T11006480,2025-05-31 16:57:00,DR-1048,VH-035,Centre,Centre,3.51,18.7,"12,67",cash
T11006481,2025-01-06 11:32:00,DR-1010,VH-038,Port,East,7.94,31.1,"21,24",Card
T11006482,2025-06-28 10:21:00,DR-1041,VH-025,Airport,West,3.75,15.2,"11,97",CASH
T11006483,2025-06-04 08:23:00,DR-1036,VH-018,West,Airport,5.31,21.0,"15,39",card
T11006484,2025-06-04 03:08:00,DR-1056,VH-010,Port,Centre,9.28,34.2,"23,65",Card
T11006485,2025-03-15 16:27:00,DR-1007,VH-029,North,Port,7.43,31.3,"20,71",card
T11006486,2025-02-24 01:55:00,DR-1002,VH-008,Centre,Suburbs,0.99,8.6,"6,95",cash
T11006487,2025-02-10 09:11:00,DR-1006,VH-038,North,Centre,13.62,43.3,"31,19",CASH
T11006488,2025-04-12 05:20:00,DR-1009,VH-026,North,West,2.04,12.1,"9,13",Card
T11006489,2025-05-25 23:18:00,DR-1052,VH-016,Centre,Centre,3.86,18.0,"12,88",wallet
T11006490,2025-04-23 16:19:00,DR-1038,VH-031,Suburbs,Airport,13.12,58.2,"34,78",Card
T11006491,2025-01-04 18:59:00,DR-1053,VH-013,Centre,Suburbs,5.34,20.9,"15,39",cash
T11006492,2025-04-26 20:25:00,DR-1063,VH-015,East,North,2.49,14.6,"10,35",Card
T11006493,2025-03-20 20:04:00,DR-1056,VH-012,Airport,Centre,7.04,28.0,"19,34",CASH
T11006494,2025-03-30 11:40:00,DR-1022,VH-042,East,East,4.05,14.1,"12,01",wallet
T11006495,2025-05-02 03:17:00,DR-1007,VH-019,Centre,Airport,4.55,20.5,"14,37",Card
T11006496,2025-03-10 00:31:00,DR-1065,VH-008,Centre,,7.1,28.0,"19,40",card
T11006497,2025-02-25 12:36:00,DR-1021,VH-019,Port,West,7.59,32.2,"21,14",Card
T11006498,2025-03-31 02:24:00,DR-1022,VH-017,North,Port,10.71,44.4,"28,15",wallet
T11006499,2025-04-03 20:47:00,DR-1021,VH-022,Port,Airport,18.79,49.3,"38,81",Card
T11006500,2025-04-21 15:55:00,DR-1028,VH-011,East,Airport,4.33,19.6,"13,87",CASH
T11006501,2025-05-21 09:45:00,DR-1019,VH-023,North,West,1.3,9.7,"7,61",CASH
T11006502,2025-04-19 20:49:00,DR-1037,VH-035,East,Port,4.3,15.4,"12,66",cash
T11006503,2025-03-16 10:40:00,DR-1025,VH-015,Suburbs,West,1.56,11.6,"8,44",wallet
T11006504,2025-02-23 23:22:00,DR-1023,VH-010,Suburbs,,1.38,6.9,"6,92",Card
T11006505,2025-05-05 10:59:00,DR-1059,VH-025,West,West,4.79,19.0,"14,23",cash
T11006506,2025-04-07 22:59:00,DR-1024,VH-005,North,East,5.01,22.8,"15,55",Card
T11006507,2025-03-06 18:08:00,DR-1023,VH-040,East,Port,22.68,96.6,"56,53",card
T11006508,2025-04-16 06:05:00,DR-1028,VH-016,Port,Port,5.59,20.2,"15,48",CASH
T11006509,2025-01-21 21:06:00,DR-1029,VH-001,Suburbs,Suburbs,11.95,55.3,"32,63",wallet
T11006510,2025-05-15 10:34:00,DR-1046,VH-035,East,Port,12.65,38.1,"28,62",Card
T11006511,2025-06-20 23:56:00,DR-1054,VH-034,Port,Airport,2.97,14.3,"10,82",cash
T11006512,2025-01-25 15:01:00,DR-1054,VH-021,Suburbs,East,6.18,19.0,"15,83",card
T11006513,2025-06-26 12:17:00,DR-1034,VH-012,North,Port,3.49,14.5,"11,47",Card
T11006514,2025-01-15 03:57:00,DR-1057,VH-009,Port,Airport,3.77,17.1,"12,52",cash
T11006515,2025-06-14 14:53:00,DR-1029,VH-006,North,,2.23,11.3,"9,13",wallet
T11006516,2025-06-30 07:08:00,DR-1068,VH-010,North,West,2.53,12.0,"9,67",card
T11006517,2025-05-14 05:08:00,DR-1049,VH-021,Airport,Airport,4.64,17.5,"13,64",card
T11006518,2025-03-16 22:48:00,DR-1052,VH-003,East,Port,4.49,21.5,"14,58",card
T11006519,2025-02-21 07:11:00,DR-1033,VH-032,East,Airport,4.5,20.2,"14,23",cash
T11006520,2025-04-22 23:36:00,DR-1065,VH-038,Suburbs,North,10.05,34.5,"24,62",cash
T11006521,2025-01-09 17:14:00,DR-1036,VH-003,Suburbs,Suburbs,7.64,27.8,"19,97",cash
T11006522,2025-05-29 23:27:00,DR-1017,VH-017,Airport,Centre,2.87,15.5,"11,04",cash
T11006523,2025-03-24 12:23:00,DR-1013,VH-032,Centre,North,5.18,20.3,"15,04",card
T11006524,2025-04-05 14:45:00,DR-1015,VH-023,Airport,East,4.05,18.9,"13,35",cash
T11006525,2025-01-08 02:01:00,DR-1017,VH-037,East,Suburbs,8.42,42.5,"24,98",cash
T11006526,2025-01-03 09:32:00,DR-1060,VH-021,Airport,Port,1.94,9.8,"8,38",wallet
T11006527,2025-06-13 21:53:00,DR-1010,VH-021,North,Airport,6.86,32.2,"20,30",CASH
T11006528,2025-01-02 20:50:00,DR-1032,VH-018,Suburbs,West,11.94,51.2,"31,47",CASH
T11006529,2025-06-05 09:27:00,DR-1011,VH-017,Suburbs,Airport,3.53,13.0,"11,10",cash
T11006530,2025-06-18 18:30:00,DR-1051,VH-003,Suburbs,West,15.81,63.2,"39,28",wallet
T11006531,2025-04-27 14:10:00,DR-1066,VH-019,Port,Port,3.47,17.1,"12,18",wallet
T11006532,2025-02-01 01:41:00,DR-1041,VH-017,Airport,West,3.31,16.2,"11,74",wallet
T11006533,2025-05-10 17:26:00,DR-1008,VH-025,North,East,9.35,43.0,"26,19",Card
T11006534,2025-06-23 21:55:00,DR-1068,VH-009,Airport,North,4.1,19.7,"13,63",wallet
T11006535,2025-06-26 10:29:00,DR-1005,VH-023,Port,Suburbs,18.24,51.4,"38,77",Card
T11006536,2025-05-17 02:10:00,DR-1027,VH-025,East,East,8.41,41.0,"24,55",card
T11006537,2025-03-01 21:27:00,DR-1044,VH-003,Centre,Suburbs,5.14,22.6,"15,64",Card
T11006538,2025-01-15 05:47:00,DR-1054,VH-025,Suburbs,North,2.5,12.1,"9,66",wallet
T11006539,2025-03-14 10:40:00,DR-1049,VH-020,Airport,West,11.56,41.2,"28,23",CASH
T11006540,2025-06-06 17:20:00,DR-1051,VH-004,Airport,Centre,2.65,12.8,"10,03",Card
T11006541,2025-05-07 13:08:00,DR-1040,VH-001,Centre,Centre,2.4,11.7,"9,44",wallet
T11006542,2025-06-06 23:43:00,DR-1059,VH-030,West,North,9.25,36.9,"24,37",card
T11006543,2025-03-23 23:01:00,DR-1046,VH-032,Suburbs,Airport,10.32,48.6,"28,88",card
T11006544,2025-04-25 19:47:00,DR-1004,VH-013,Port,Airport,11.36,34.2,"26,04",CASH
T11006545,2025-02-24 00:59:00,DR-1043,VH-006,East,East,1.54,9.4,"7,80",CASH
T11006546,2025-01-11 03:41:00,DR-1006,VH-022,Airport,Airport,7.4,30.1,"20,34",CASH
T11006547,2025-06-10 12:44:00,DR-1054,VH-001,Centre,East,4.17,17.7,"13,15",cash
T11006548,2025-02-08 01:29:00,DR-1029,VH-010,Port,Suburbs,3.06,17.0,"11,68",CASH
T11006549,2025-05-07 09:05:00,DR-1065,VH-036,Suburbs,Centre,2.71,14.6,"10,60",Card
T11006550,2025-01-04 02:29:00,DR-1025,VH-025,West,North,8.24,37.6,"23,40",wallet
T11006551,2025-02-26 22:42:00,DR-1012,VH-003,Centre,Airport,9.24,36.5,"24,25",wallet
T11006552,2025-03-01 11:07:00,DR-1067,VH-011,East,Centre,2.76,15.7,"10,97",cash
T11006553,2025-01-14 04:53:00,DR-1043,VH-012,North,North,3.56,12.2,"10,91",wallet
T11006554,2025-03-08 08:34:00,DR-1040,VH-035,Port,Suburbs,11.55,34.1,"26,23",CASH
T11006555,2025-01-19 10:23:00,DR-1056,VH-014,Suburbs,East,4.69,17.7,"13,75",card
T11006556,2025-01-10 20:30:00,DR-1063,VH-018,Airport,Suburbs,2.11,11.1,"8,93",wallet
T11006557,2025-04-08 02:51:00,DR-1060,VH-014,Suburbs,Suburbs,4.0,16.3,"12,56",CASH
T11006558,2025-01-03 20:00:00,DR-1035,VH-020,Airport,West,5.17,16.6,"13,99",CASH
T11006559,2025-05-08 20:06:00,DR-1038,VH-031,East,Suburbs,2.49,16.9,"11,00",CASH
T11006560,2025-04-14 06:13:00,DR-1037,VH-042,East,North,3.26,11.9,"10,48",card
T11006561,2025-02-02 16:32:00,DR-1037,VH-024,Airport,North,8.38,24.7,"19,95",wallet
T11006562,2025-03-17 05:20:00,DR-1057,VH-025,Port,Port,3.14,10.3,"9,90",Card
T11006563,2025-02-06 19:32:00,DR-1020,VH-039,Port,East,1.77,9.2,"8,01",wallet
T11006564,2025-06-13 11:18:00,DR-1031,VH-038,West,Port,4.45,23.6,"15,13",Card
T11006565,2025-04-07 19:40:00,DR-1056,VH-039,Centre,Suburbs,7.08,25.0,"18,54",cash
T11006566,2025-05-12 19:39:00,DR-1061,VH-024,East,Centre,3.55,19.6,"12,97",Card
T11006567,2025-01-23 23:29:00,DR-1005,VH-029,West,Suburbs,12.54,41.5,"29,44",cash
T11006568,2025-05-05 05:13:00,DR-1055,VH-008,Port,East,8.31,27.9,"20,77",cash
T11006569,2025-06-21 04:54:00,DR-1055,VH-022,Port,Airport,6.5,24.9,"17,85",CASH
T11006570,2025-06-30 08:57:00,DR-1032,VH-012,Airport,Port,3.61,16.4,"12,14",Card
T11006571,2025-06-28 18:53:00,DR-1025,VH-025,Airport,East,0.0,24.5,"16,00",card
T11006572,2025-02-15 19:42:00,DR-1044,VH-001,North,East,7.77,26.9,"19,87",wallet
T11006573,2025-01-18 10:15:00,DR-1024,VH-042,Port,East,6.24,22.2,"16,79",cash
T11006574,2025-01-06 15:37:00,DR-1055,VH-011,Centre,Airport,5.03,18.6,"14,39",CASH
T11006575,2025-02-22 18:15:00,DR-1002,VH-027,East,North,1.94,9.5,"8,29",cash
T11006576,2025-06-24 00:02:00,DR-1028,VH-024,North,North,10.1,33.6,"24,42",cash
T11006577,2025-01-20 20:55:00,DR-1002,VH-015,East,West,24.95,82.4,"55,16",CASH
T11006578,2025-01-02 06:02:00,DR-1005,VH-004,Centre,Centre,3.36,17.1,"12,05",Card
T11006579,2025-02-05 23:28:00,DR-1052,VH-003,Port,Airport,4.96,17.9,"14,12",wallet
T11006580,2025-06-22 15:23:00,DR-1026,VH-016,Centre,Port,2.38,9.6,"8,82",card
T11006581,2025-05-07 23:46:00,DR-1018,VH-012,West,Airport,5.63,22.7,"16,23",CASH
T11006582,2025-02-12 09:02:00,DR-1054,VH-008,Airport,Airport,2.91,10.3,"9,63",wallet
T11006583,2025-06-27 08:42:00,DR-1052,VH-027,East,Suburbs,2.53,8.5,"8,69",wallet
T11006584,2025-05-27 04:59:00,DR-1049,VH-016,Centre,Centre,5.15,19.8,"14,87",cash
T11006585,2025-05-11 08:42:00,DR-1025,VH-034,North,West,5.1,22.5,"15,56",wallet
T11006586,2025-01-26 16:14:00,DR-1067,VH-035,Port,Airport,4.56,19.6,"14,13",card
T11006587,2025-03-02 07:23:00,DR-1014,VH-019,Airport,West,1.0,7.7,"6,71",CASH
T11006588,2025-06-09 12:40:00,DR-1018,VH-039,Suburbs,West,5.82,21.3,"16,06",card
T11006589,2025-03-13 14:50:00,DR-1031,VH-034,North,Suburbs,2.76,13.9,"10,47",Card
T11006590,2025-03-04 01:58:00,DR-1049,VH-012,East,West,4.05,14.1,"12,01",wallet
T11006591,2025-01-23 17:52:00,DR-1018,VH-033,West,West,10.45,30.4,"23,93",CASH
T11006592,2025-01-15 22:39:00,DR-1008,VH-006,Suburbs,Centre,14.78,52.6,"35,12",CASH
T11006593,2025-01-04 12:17:00,DR-1066,VH-029,Centre,Centre,2.1,10.7,"8,81",CASH
T11006594,2025-06-11 17:51:00,DR-1042,VH-036,Port,Centre,6.18,21.5,"16,53",CASH
T11006595,2025-04-24 20:10:00,DR-1062,VH-033,East,Airport,6.48,28.1,"18,72",cash
T11006596,2025-03-17 16:06:00,DR-1048,VH-008,Suburbs,West,1.31,5.6,"6,47",CASH
T11006597,2025-04-17 12:09:00,DR-1067,VH-012,East,Suburbs,1.15,4.8,"6,07",cash
T11006598,2025-02-12 17:53:00,DR-1043,VH-013,Port,Centre,4.13,18.7,"13,39",card
