txn_date,vehicle_id,litres,price_per_litre,total_cost,station,card_ref
09/03/2026,VH-028,"13,87","1,829","€ 25,36",Shell,FC475951
29/05/2025,VH-028,"9,87","1,531","€ 15,12",eko,FC974229
23/08/2025,VH-028,"10,47","1,822","€ 19,09",Shell,FC563270
22/03/2026,VH-028,"10,23","1,702","€ 17,42",eko,FC335457
20/08/2025,VH-028,"9,07","1,746","€ 15,83",eko,FC213661
02/11/2025,VH-028,"9,19","1,614","€ 14,83",shell,FC971961
05/01/2025,VH-028,"9,15","1,564","€ 14,31",Avin,FC551506
14/10/2025,VH-028,"14,12","1,553","€ 21,93",BP,FC284673
14/04/2025,VH-028,"16,03","1,755","€ 28,14",shell,FC940798
21/09/2025,VH-028,"12,00","1,794","€ 21,53",Avin,FC490054
20/02/2026,VH-028,"11,25","1,862","€ 20,96",eko,FC197124
01/08/2025,VH-028,"7,67","1,908","€ 14,64",eko,FC402014
19/05/2026,VH-028,"10,48","1,930","€ 20,23",Shell,FC158691
21/11/2025,VH-028,"14,72","1,550","€ 22,82",BP,FC168194
21/08/2025,VH-028,"7,62","1,910","€ 14,55",eko,FC593290
29/03/2026,VH-028,"15,82","1,686","€ 26,67",EKO,FC828736
28/04/2025,VH-028,"17,58","1,771","€ 31,13",Shell,FC712546
10/11/2025,VH-028,"11,80","1,642","€ 19,38",Avin,FC865923
24/02/2026,VH-028,"12,12","1,915","€ 23,21",Avin,FC833131
12/03/2026,VH-028,"11,74","1,896","€ 22,25",BP,FC603306
24/01/2025,VH-028,"10,28","1,544","€ 15,88",BP,FC761197
28/10/2025,VH-028,"12,35","1,820","€ 22,47",eko,FC762369
09/06/2025,VH-028,"6,80","1,647","€ 11,20",BP,FC224876
14/04/2025,VH-028,"6,05","1,747","€ 10,56",Shell,FC785937
20/04/2025,VH-028,"11,15","1,878","€ 20,94",Shell,FC371793
04/03/2025,VH-028,"10,03","1,700","€ 17,06",Shell,FC533590
17/03/2026,VH-028,"12,95","1,697","€ 21,98",EKO,FC598692
05/03/2025,VH-028,"10,69","1,916","€ 20,47",Avin,FC608933
02/03/2025,VH-028,"11,14","1,746","€ 19,45",BP,FC859366
06/05/2026,VH-028,"10,22","1,648","€ 16,84",BP,FC806193
12/11/2025,VH-028,"9,35","1,686","€ 15,76",EKO,FC526503
09/02/2026,VH-028,"10,33","1,689","€ 17,44",EKO,FC374747
14/05/2026,VH-028,"12,51","1,667","€ 20,85",Avin,FC530239
05/10/2025,VH-028,"11,42","1,593","€ 18,20",shell,FC797006
18/06/2025,VH-028,"11,48","1,743","€ 20,00",eko,FC954289
21/08/2025,VH-028,"10,80","1,700","€ 18,36",Avin,FC386765
25/08/2025,VH-028,"13,95","1,677","€ 23,40",Avin,FC590878
05/12/2025,VH-028,"9,24","1,700","€ 15,71",BP,FC659862
13/01/2026,VH-028,"9,39","1,808","€ 16,97",eko,FC854251
18/04/2026,VH-028,"8,77","1,844","€ 16,17",EKO,FC518558
31/07/2025,VH-028,"13,67","1,923","€ 26,29",eko,FC263230
03/05/2025,VH-028,"11,66","1,593","€ 18,58",BP,FC334582
21/10/2025,VH-028,"7,85","1,919","€ 15,07",Shell,FC682693
17/05/2025,VH-028,"12,49","1,821","€ 22,74",BP,FC721590
02/03/2026,VH-028,"11,63","1,850","€ 21,51",Shell,FC555851
17/02/2026,VH-028,"15,15","1,794","€ 27,18",shell,FC412055
03/04/2026,VH-028,"12,00","1,885","€ 22,61",Shell,FC803501
16/06/2026,VH-028,"10,41","1,729","€ 18,01",shell,FC625406
28/02/2025,VH-028,"7,72","1,938","€ 14,95",Avin,FC841946
09/05/2025,VH-028,"6,62","1,846","€ 12,23",BP,FC608041
10/10/2025,VH-028,"8,79","1,609","€ 14,14",EKO,FC611271
23/05/2025,VH-028,"10,99","1,751","€ 19,24",eko,FC879225
01/06/2026,VH-028,"9,75","1,686","€ 16,44",shell,FC787250
17/11/2025,VH-028,"9,80","1,780","€ 17,45",Shell,FC323885
12/01/2026,VH-028,"10,03","1,683","€ 16,88",BP,FC897337
11/04/2025,VH-028,"5,16","1,585","€ 8,18",EKO,FC428513
12/10/2025,VH-028,"8,91","1,613","€ 14,37",BP,FC707670
18/12/2025,VH-028,"10,85","1,922","€ 20,86",Avin,FC846984
03/11/2025,VH-028,"13,17","1,773","€ 23,35",EKO,FC712804
31/08/2025,VH-028,"11,95","1,738","€ 20,77",Avin,FC229186
19/11/2025,VH-028,"14,59","1,567","€ 22,87",shell,FC965179
15/04/2026,VH-028,"10,09","1,846","€ 18,63",Avin,FC532734
06/05/2025,VH-028,"11,96","1,795","€ 21,48",EKO,FC269231
10/09/2025,VH-028,"6,08","1,654","€ 10,05",EKO,FC723330
02/07/2026,VH-028,"14,61","1,555","€ 22,71",shell,FC143839
01/05/2026,VH-028,"10,80","1,590","€ 17,17",eko,FC801094
04/01/2025,VH-028,"9,71","1,866","€ 18,12",EKO,FC467463
21/06/2026,VH-028,"4,65","1,653","€ 7,69",Shell,FC330560
09/03/2026,VH-028,"10,24","1,590","€ 16,28",Shell,FC440998
06/12/2025,VH-028,"6,08","1,730","€ 10,53",EKO,FC355727
05/04/2026,VH-028,"8,84","1,882","€ 16,63",BP,FC315054
26/04/2025,VH-028,"10,37","1,549","€ 16,07",Avin,FC383802
27/04/2025,VH-028,"10,09","1,787","€ 18,02",Shell,FC960835
14/07/2026,VH-028,"6,99","1,875","€ 13,10",BP,FC892893
19/11/2025,VH-028,"12,52","1,640","€ 20,53",Shell,FC367974
24/02/2026,VH-028,"14,74","1,711","€ 25,23",EKO,FC470124
12/10/2025,VH-028,,"1,617","€ 13,05",eko,FC211334
12/02/2026,VH-028,"12,25","1,674","€ 20,51",Avin,FC983099
17/10/2025,VH-028,"8,41","1,828","€ 15,38",eko,FC646364
04/09/2025,VH-028,"8,57","1,826","€ 15,64",Shell,FC354149
25/01/2025,VH-028,"10,59","1,716","€ 18,17",Avin,FC738892
14/07/2025,VH-028,"7,80","1,705","€ 13,29",BP,FC927854
03/12/2025,VH-028,"10,27","1,892","€ 19,44",BP,FC378880
21/01/2025,VH-028,"13,18","1,635","€ 21,54",Shell,FC738643
08/01/2025,VH-028,"10,00","1,607","€ 16,07",shell,FC815825
29/05/2026,VH-028,"11,12","1,728","€ 19,21",EKO,FC802836
15/03/2025,VH-028,"11,31","1,739","€ 19,68",Shell,FC828803
15/06/2026,VH-028,"6,80","1,699","€ 11,55",EKO,FC234339
14/12/2025,VH-028,"7,97","1,809","€ 14,42",Shell,FC918693
05/03/2025,VH-028,"10,60","1,746","€ 18,51",Shell,FC487362
28/10/2025,VH-028,"10,43","1,792","€ 18,68",BP,FC764724
26/05/2025,VH-028,"7,80","1,864","€ 14,54",EKO,FC151557
24/03/2026,VH-028,"5,25","1,892","€ 9,92",Shell,FC297143
29/01/2025,VH-028,"11,56","1,862","€ 21,52",Shell,FC417134
06/02/2026,VH-028,"9,25","1,901","€ 17,59",Shell,FC897263
11/03/2026,VH-028,"10,62","1,691","€ 17,96",BP,FC417435
26/06/2025,VH-028,"15,14","1,908","€ 28,89",BP,FC596191
15/03/2026,VH-028,"15,55","1,671","€ 25,99",eko,FC593980
05/02/2026,VH-028,"11,51","1,604","€ 18,46",BP,FC819985
31/05/2026,VH-028,"13,61","1,745","€ 23,76",EKO,FC925498
23/08/2025,VH-028,"13,25","1,753","€ 23,22",eko,FC521181
09/03/2025,VH-028,"7,19","1,613","€ 11,60",BP,FC447473
30/11/2025,VH-028,"9,35","1,577","€ 14,75",Shell,FC546775
17/01/2025,VH-028,"8,23","1,588","€ 13,07",BP,FC326116
08/12/2025,VH-028,"10,93","1,629","€ 17,80",eko,FC122458
26/08/2025,VH-028,"13,93","1,614","€ 22,49",Avin,FC147607
10/10/2025,VH-028,"6,85","1,827","€ 12,51",shell,FC983644
09/02/2026,VH-028,"10,20","1,548","€ 15,78",Shell,FC901549
20/02/2026,VH-028,"16,75","1,654","€ 27,70",Shell,FC677246
18/02/2025,VH-028,"10,98","1,894","€ 20,80",eko,FC516584
25/02/2026,VH-028,"11,10","1,828","€ 20,29",shell,FC555509
16/08/2025,VH-028,"12,10","1,677","€ 20,30",eko,FC537430
23/01/2025,VH-028,"9,17","1,520","€ 13,94",Shell,FC514233
21/05/2026,VH-028,"9,14","1,926","€ 17,60",EKO,FC361593
02/09/2025,VH-028,"9,41","1,793","€ 16,87",shell,FC440676
03/06/2026,VH-028,"7,96","1,701","€ 13,54",EKO,FC315482
04/01/2026,VH-028,"9,85","1,641","€ 16,16",EKO,FC904266
13/01/2026,VH-028,"9,19","1,793","€ 16,47",shell,FC495400
10/12/2025,VH-028,"11,14","1,596","€ 17,78",EKO,FC806790
07/08/2025,VH-028,,"1,667","€ 21,31",shell,FC517162
27/03/2025,VH-028,"10,17","1,698","€ 17,27",shell,FC583042
22/05/2025,VH-028,"12,17","1,759","€ 21,41",EKO,FC806942
24/06/2026,VH-028,"7,55","1,894","€ 14,30",Avin,FC619860
18/05/2025,VH-028,"15,35","1,706","€ 26,19",EKO,FC799427
03/07/2025,VH-028,"15,42","1,742","€ 26,86",shell,FC259252
04/12/2025,VH-028,"8,31","1,797","€ 14,93",Avin,FC388299
10/03/2026,VH-028,"9,54","1,880","€ 17,93",Avin,FC583534
15/12/2025,VH-028,"11,48","1,775","€ 20,37",EKO,FC640803
08/05/2025,VH-028,"7,49","1,843","€ 13,80",eko,FC678043
24/06/2025,VH-028,"6,83","1,819","€ 12,42",Shell,FC880014
12/05/2026,VH-028,"13,73","1,580","€ 21,69",shell,FC802176
11/03/2026,VH-028,"10,08","1,599","€ 16,13",Shell,FC835261
14/07/2025,VH-028,"15,25","1,634","€ 24,91",EKO,FC729247
26/12/2025,VH-028,"12,45","1,691","€ 21,06",Shell,FC377804
08/06/2026,VH-028,"9,12","1,750","€ 15,96",shell,FC889644
02/02/2025,VH-028,"11,53","1,825","€ 21,04",shell,FC278871
17/10/2025,VH-028,"11,10","1,593","€ 17,68",eko,FC374608
09/03/2025,VH-028,"9,75","1,823","€ 17,77",shell,FC887656
08/01/2025,VH-028,"9,07","1,857","€ 16,85",eko,FC537093
27/05/2025,VH-028,"6,85","1,666","€ 11,41",BP,FC968169
23/09/2025,VH-029,"12,14","1,901","€ 23,08",Avin,FC293696
22/04/2025,VH-029,"8,89","1,682","€ 14,95",BP,FC453762
17/11/2025,VH-029,"9,14","1,860","€ 17,01",BP,FC306816
09/06/2026,VH-029,"11,80","1,727","€ 20,37",BP,FC167380
02/02/2026,VH-029,"11,17","1,748","€ 19,52",shell,FC923867
14/02/2026,VH-029,"9,38","1,919","€ 18,00",BP,FC795712
22/03/2025,VH-029,"15,41","1,555","€ 23,96",Shell,FC455111
17/02/2025,VH-029,"10,03","1,889","€ 18,95",BP,FC841385
04/01/2025,VH-029,"10,47","1,621","€ 16,97",Avin,FC672029
02/05/2026,VH-029,"8,31","1,663","€ 13,82",BP,FC381700
14/07/2026,VH-029,"14,33","1,923","€ 27,55",EKO,FC792172
09/06/2026,VH-029,"14,50","1,647","€ 23,88",BP,FC461279
16/07/2025,VH-029,"13,95","1,754","€ 24,46",shell,FC138946
28/03/2026,VH-029,"10,01","1,594","€ 15,95",eko,FC102831
22/03/2025,VH-029,"12,85","1,746","€ 22,44",eko,FC438909
27/08/2025,VH-029,"8,12","1,540","€ 12,51",EKO,FC264357
02/03/2026,VH-029,"9,79","1,846","€ 18,06",Shell,FC643243
19/12/2025,VH-029,"15,56","1,526","€ 23,74",EKO,FC356826
18/04/2025,VH-029,"8,62","1,610","€ 13,87",shell,FC183307
15/08/2025,VH-029,"11,87","1,541","€ 18,28",BP,FC436643
30/03/2026,VH-029,"9,98","1,761","€ 17,57",Avin,FC370749
28/12/2025,VH-029,"10,88","1,866","€ 20,30",BP,FC156126
19/08/2025,VH-029,,"1,755","€ 15,09",shell,FC734806
21/03/2026,VH-029,"17,46","1,690","€ 29,51",eko,FC606077
07/08/2025,VH-029,"9,49","1,549","€ 14,70",BP,FC245655
14/04/2025,VH-029,"11,37","1,772","€ 20,15",shell,FC359550
11/05/2026,VH-029,"14,65","1,526","€ 22,36",shell,FC553575
17/02/2025,VH-029,"13,51","1,597","€ 21,57",BP,FC740327
06/02/2025,VH-029,"8,46","1,934","€ 16,36",BP,FC336729
08/02/2025,VH-029,"11,10","1,847","€ 20,51",Shell,FC803929
17/10/2025,VH-029,"9,09","1,770","€ 16,09",shell,FC187850
21/02/2026,VH-029,"14,03","1,553","€ 21,79",shell,FC266569
11/01/2026,VH-029,"13,40","1,627","€ 21,79",shell,FC230334
29/05/2025,VH-029,"15,04","1,659","€ 24,95",eko,FC649504
19/03/2025,VH-029,"7,91","1,684","€ 13,33",eko,FC317900
15/05/2025,VH-029,"7,74","1,525","€ 11,81",shell,FC427099
21/06/2026,VH-029,"9,83","1,751","€ 17,21",Avin,FC875885
05/05/2026,VH-029,"11,02","1,852","€ 20,40",EKO,FC983729
15/01/2025,VH-029,"6,11","1,651","€ 10,09",Shell,FC384784
13/05/2026,VH-029,"11,04","1,937","€ 21,38",shell,FC111148
16/09/2025,VH-029,"15,23","1,789","€ 27,25",EKO,FC136910
08/12/2025,VH-029,"8,78","1,696","€ 14,90",BP,FC835057
22/05/2026,VH-029,"18,57","1,609","€ 29,89",Avin,FC128158
17/01/2026,VH-029,"11,00","1,839","€ 20,23",EKO,FC284100
24/02/2026,VH-029,"13,63","1,908","€ 26,01",shell,FC764705
26/02/2026,VH-029,"13,06","1,697","€ 22,16",Shell,FC934990
08/03/2025,VH-029,"12,39","1,887","€ 23,39",eko,FC444986
30/03/2026,VH-029,"12,05","1,755","€ 21,15",EKO,FC349696
16/04/2025,VH-029,"7,91","1,793","€ 14,18",EKO,FC773656
08/03/2025,VH-029,"9,39","1,866","€ 17,51",BP,FC418775
04/09/2025,VH-029,"14,92","1,677","€ 25,01",eko,FC157037
08/02/2025,VH-029,"6,57","1,776","€ 11,67",shell,FC400071
22/04/2026,VH-029,"13,64","1,539","€ 20,98",Shell,FC249735
08/02/2025,VH-029,"10,47","1,642","€ 17,20",eko,FC243016
21/03/2026,VH-029,"8,66","1,602","€ 13,87",Shell,FC269867
28/04/2026,VH-029,"12,07","1,811","€ 21,87",EKO,FC378364
10/12/2025,VH-029,"13,46","1,582","€ 21,29",shell,FC570132
12/06/2026,VH-029,"6,80","1,618","€ 11,00",EKO,FC179658
04/10/2025,VH-029,"11,89","1,628","€ 19,36",Shell,FC801391
23/04/2026,VH-029,"7,84","1,868","€ 14,64",Avin,FC282408
07/11/2025,VH-029,"13,58","1,748","€ 23,74",eko,FC846787
20/03/2026,VH-029,"17,07","1,618","€ 27,63",Shell,FC501517
23/02/2026,VH-029,"8,58","1,735","€ 14,88",Avin,FC416733
31/07/2025,VH-029,"15,26","1,586","€ 24,21",EKO,FC160392
14/06/2026,VH-029,"10,44","1,578","€ 16,47",shell,FC867001
10/05/2026,VH-029,"6,54","1,902","€ 12,44",EKO,FC856574
09/12/2025,VH-029,"13,25","1,824","€ 24,18",Shell,FC950975
05/08/2025,VH-029,"13,04","1,703","€ 22,20",shell,FC531569
08/10/2025,VH-029,"9,70","1,899","€ 18,41",BP,FC863863
17/10/2025,VH-029,"6,02","1,904","€ 11,46",Shell,FC250718
28/02/2026,VH-029,"16,01","1,605","€ 25,70",eko,FC767916
07/02/2025,VH-029,"15,30","1,624","€ 24,84",Avin,FC995060
29/09/2025,VH-029,"16,66","1,658","€ 27,62",eko,FC900970
03/04/2025,VH-029,"13,04","1,531","€ 19,96",Avin,FC986134
11/07/2026,VH-029,"3,55","1,818","€ 6,46",EKO,FC592086
17/10/2025,VH-029,"11,01","1,790","€ 19,71",shell,FC674040
04/05/2026,VH-029,"11,56","1,864","€ 21,54",eko,FC779275
19/06/2026,VH-029,"13,99","1,526","€ 21,35",eko,FC272090
06/09/2025,VH-029,"15,59","1,530","€ 23,86",shell,FC564590
20/12/2025,VH-029,"12,75","1,574","€ 20,06",BP,FC412619
28/12/2025,VH-029,"10,29","1,570","€ 16,16",Avin,FC457139
03/11/2025,VH-029,"10,12","1,656","€ 16,77",Avin,FC952125
26/04/2025,VH-029,"13,31","1,830","€ 24,35",BP,FC478041
27/03/2025,VH-029,"13,50","1,880","€ 25,39",Avin,FC178418
13/01/2026,VH-029,"11,27","1,690","€ 19,05",shell,FC373625
22/06/2026,VH-029,"11,81","1,616","€ 19,09",shell,FC979903
11/03/2025,VH-029,"5,81","1,931","€ 11,21",Shell,FC566341
17/09/2025,VH-029,"11,47","1,654","€ 18,97",EKO,FC125779
21/07/2025,VH-029,"10,42","1,782","€ 18,56",Shell,FC246685
24/04/2026,VH-029,"10,19","1,891","€ 19,27",eko,FC660669
27/12/2025,VH-029,"10,05","1,682","€ 16,91",Avin,FC447299
06/06/2025,VH-029,"14,62","1,552","€ 22,68",BP,FC217500
18/04/2026,VH-029,"11,97","1,839","€ 22,01",BP,FC210155
29/12/2025,VH-029,"9,48","1,635","€ 15,49",shell,FC515788
08/09/2025,VH-029,"10,14","1,890","€ 19,16",Avin,FC677421
16/07/2025,VH-029,"9,07","1,612","€ 14,63",Avin,FC180322
25/03/2026,VH-029,"11,25","1,748","€ 19,67",EKO,FC273550
24/04/2025,VH-029,"9,85","1,594","€ 15,70",EKO,FC619519
13/08/2025,VH-029,"10,75","1,575","€ 16,94",eko,FC298080
01/07/2026,VH-029,"16,46","1,877","€ 30,89",shell,FC263465
18/02/2026,VH-029,"5,84","1,885","€ 11,00",BP,FC686711
17/04/2025,VH-029,"11,83","1,867","€ 22,09",shell,FC871161
07/02/2026,VH-029,"14,11","1,526","€ 21,53",shell,FC256410
05/09/2025,VH-029,"13,09","1,635","€ 21,40",Shell,FC576038
05/02/2026,VH-029,"8,05","1,864","€ 15,00",Avin,FC483161
04/03/2026,VH-029,"11,67","1,665","€ 19,44",Shell,FC197349
11/08/2025,VH-029,"12,42","1,726","€ 21,44",EKO,FC849316
12/01/2026,VH-029,"12,00","1,532","€ 18,38",EKO,FC751013
01/03/2026,VH-029,"9,57","1,868","€ 17,88",Shell,FC178088
05/02/2025,VH-029,"12,35","1,720","€ 21,25",Shell,FC424216
05/01/2026,VH-029,"9,72","1,911","€ 18,57",shell,FC882988
31/03/2025,VH-029,"12,17","1,692","€ 20,58",eko,FC823194
18/05/2026,VH-029,"12,85","1,577","€ 20,26",Shell,FC416334
06/10/2025,VH-029,"14,16","1,609","€ 22,78",BP,FC565708
27/12/2025,VH-029,"12,30","1,665","€ 20,48",Shell,FC443971
08/01/2025,VH-029,"13,66","1,786","€ 24,39",Shell,FC184209
19/11/2025,VH-029,"11,18","1,746","€ 19,51",Avin,FC145736
08/02/2025,VH-029,"12,22","1,811","€ 22,12",EKO,FC162705
27/03/2025,VH-029,"14,09","1,805","€ 25,42",EKO,FC357828
28/02/2025,VH-029,"11,35","1,925","€ 21,85",EKO,FC553305
16/07/2025,VH-029,"9,84","1,845","€ 18,16",shell,FC326609
22/01/2026,VH-029,"13,64","1,878","€ 25,61",Shell,FC105978
25/04/2026,VH-029,"8,56","1,653","€ 14,15",EKO,FC721060
29/07/2025,VH-029,"8,39","1,802","€ 15,12",EKO,FC959972
12/02/2026,VH-029,"11,05","1,843","€ 20,37",BP,FC962689
12/01/2026,VH-029,"12,33","1,655","€ 20,41",BP,FC263369
11/05/2026,VH-029,"13,90","1,862","€ 25,87",EKO,FC593375
29/11/2025,VH-029,"14,68","1,650","€ 24,21",EKO,FC594982
06/12/2025,VH-029,"10,34","1,800","€ 18,62",BP,FC171727
11/03/2025,VH-029,"11,95","1,818","€ 21,72",shell,FC263414
04/12/2025,VH-029,"13,54","1,626","€ 22,02",shell,FC795825
07/02/2026,VH-029,"11,93","1,760","€ 21,00",EKO,FC226927
15/08/2025,VH-029,"10,44","1,636","€ 17,08",BP,FC461144
25/08/2025,VH-029,"9,61","1,652","€ 15,88",Avin,FC101800
17/03/2025,VH-029,"12,56","1,921","€ 24,12",shell,FC330673
28/05/2026,VH-029,"16,93","1,645","€ 27,85",Shell,FC311544
13/07/2026,VH-029,"9,44","1,800","€ 17,00",BP,FC816842
13/02/2025,VH-029,"12,10","1,582","€ 19,15",eko,FC847396
26/02/2026,VH-029,"9,02","1,840","€ 16,59",EKO,FC284418
14/06/2025,VH-029,"7,51","1,868","€ 14,02",BP,FC115293
17/05/2026,VH-029,"6,15","1,770","€ 10,89",Avin,FC399598
23/02/2025,VH-029,"15,75","1,787","€ 28,14",EKO,FC989365
05/10/2025,VH-029,"9,02","1,596","€ 14,39",shell,FC334744
15/12/2025,VH-029,"10,79","1,793","€ 19,35",eko,FC894794
04/11/2025,VH-029,"10,00","1,668","€ 16,67",shell,FC300966
23/08/2025,VH-029,"11,40","1,778","€ 20,27",shell,FC439295
27/02/2025,VH-029,"7,63","1,649","€ 12,58",BP,FC162239
04/07/2026,VH-029,"6,31","1,902","€ 12,00",Shell,FC942312
27/06/2026,VH-029,"14,11","1,594","€ 22,49",eko,FC397624
21/02/2026,VH-029,"13,81","1,765","€ 24,38",BP,FC246579
30/12/2025,VH-029,"6,16","1,760","€ 10,84",shell,FC480719
04/06/2025,VH-029,"11,70","1,643","€ 19,22",eko,FC976472
02/01/2025,VH-029,"12,30","1,896","€ 23,32",Avin,FC150480
23/01/2026,VH-029,"9,79","1,822","€ 17,83",shell,FC640125
01/06/2025,VH-029,"10,80","1,576","€ 17,01",EKO,FC444442
12/11/2025,VH-029,"13,54","1,803","€ 24,40",EKO,FC805606
19/02/2025,VH-029,"10,93","1,844","€ 20,16",Shell,FC352810
16/02/2025,VH-029,"13,28","1,533","€ 20,36",eko,FC199896
12/01/2025,VH-029,"6,21","1,684","€ 10,46",eko,FC614082
09/04/2025,VH-029,"10,78","1,805","€ 19,45",Shell,FC880083
10/03/2026,VH-029,"10,35","1,535","€ 15,88",EKO,FC109108
19/03/2026,VH-029,"9,08","1,648","€ 14,97",Shell,FC180883
09/01/2025,VH-029,"12,89","1,591","€ 20,50",Avin,FC331617
29/03/2026,VH-029,"7,73","1,876","€ 14,51",Shell,FC974911
02/02/2025,VH-029,"10,61","1,700","€ 18,04",EKO,FC361082
19/12/2025,VH-030,"16,56","0,470","€ 7,78",eko,FC263267
03/01/2025,VH-030,"25,61","0,382","€ 9,78",Avin,FC310456
30/08/2025,VH-030,"22,85","0,396","€ 9,05",Shell,FC808831
06/02/2026,VH-030,"20,09","0,310","€ 6,23",Shell,FC368364
07/06/2026,VH-030,"15,09","0,471","€ 7,11",Avin,FC378181
26/06/2026,VH-030,"9,81","0,323","€ 3,17",BP,FC984497
21/10/2025,VH-030,"13,82","0,341","€ 4,71",eko,FC330103
08/04/2026,VH-030,"18,81","0,359","€ 6,75",shell,FC834377
21/05/2026,VH-030,"19,88","0,360","€ 7,16",BP,FC212778
18/02/2025,VH-030,"9,26","0,425","€ 3,93",BP,FC104958
11/05/2026,VH-030,"10,77","0,516","€ 5,56",Avin,FC143688
12/01/2025,VH-030,"11,85","0,380","€ 4,50",EKO,FC289926
12/01/2025,VH-030,"18,77","0,459","€ 8,62",shell,FC434441
02/03/2025,VH-030,"15,82","0,382","€ 6,04",BP,FC810982
26/03/2025,VH-030,"17,96","0,374","€ 6,72",EKO,FC992884
06/11/2025,VH-030,"12,37","0,516","€ 6,38",EKO,FC438382
25/10/2025,VH-030,"23,40","0,377","€ 8,82",Avin,FC458834
21/04/2025,VH-030,"15,25","0,435","€ 6,63",shell,FC893365
14/07/2026,VH-030,"19,50","0,422","€ 8,23",Shell,FC562596
13/08/2025,VH-030,"34,55","0,323","€ 11,16",shell,FC551491
05/04/2026,VH-030,"10,17","0,295","€ 3,00",eko,FC816374
05/08/2025,VH-030,"24,93","0,288","€ 7,18",Shell,FC656422
03/03/2026,VH-030,"22,86","0,315","€ 7,20",eko,FC660830
20/07/2025,VH-030,"12,07","0,443","€ 5,35",EKO,FC933423
16/05/2026,VH-030,"15,90","0,471","€ 7,49",EKO,FC793519
18/08/2025,VH-030,"19,10","0,376","€ 7,18",EKO,FC234719
06/05/2026,VH-030,"13,03","0,398","€ 5,19",EKO,FC772303
02/10/2025,VH-030,"18,99","0,373","€ 7,08",Shell,FC381452
06/07/2026,VH-030,"13,98","0,520","€ 7,27",shell,FC950152
08/07/2025,VH-030,"16,28","0,318","€ 5,18",Avin,FC682494
10/09/2025,VH-030,"17,78","0,436","€ 7,75",eko,FC599789
02/01/2025,VH-030,"23,03","0,292","€ 6,73",Avin,FC117889
07/03/2025,VH-030,"14,61","0,486","€ 7,10",BP,FC512119
15/06/2026,VH-030,"13,24","0,464","€ 6,14",shell,FC292275
04/04/2025,VH-030,"16,57","0,458","€ 7,59",Shell,FC580415
20/02/2026,VH-030,"8,78","0,443","€ 3,89",Shell,FC938500
24/01/2026,VH-030,"19,45","0,354","€ 6,89",BP,FC600978
12/06/2026,VH-030,"14,63","0,281","€ 4,11",shell,FC242767
19/06/2025,VH-030,"10,65","0,340","€ 3,62",EKO,FC552233
10/05/2026,VH-030,"25,07","0,316","€ 7,92",Shell,FC395561
11/02/2026,VH-030,"15,26","0,472","€ 7,20",shell,FC274821
28/09/2025,VH-030,"16,75","0,475","€ 7,96",Avin,FC206315
26/02/2025,VH-030,"19,77","0,319","€ 6,31",EKO,FC664334
10/12/2025,VH-030,"16,37","0,398","€ 6,51",eko,FC718484
18/04/2025,VH-030,"15,82","0,286","€ 4,52",Avin,FC391198
26/02/2025,VH-030,"13,20","0,421","€ 5,56",EKO,FC604226
10/03/2025,VH-030,"18,51","0,503","€ 9,31",BP,FC971714
02/05/2025,VH-030,"18,16","0,297","€ 5,39",shell,FC146894
19/11/2025,VH-030,"23,01","0,305","€ 7,02",Avin,FC213090
21/06/2025,VH-030,"16,70","0,386","€ 6,45",shell,FC777180
10/07/2025,VH-030,"13,08","0,497","€ 6,50",eko,FC575079
14/10/2025,VH-030,"15,74","0,421","€ 6,63",eko,FC176483
21/04/2026,VH-030,"16,69","0,432","€ 7,21",Shell,FC552400
15/01/2025,VH-030,"25,14","0,318","€ 7,99",Avin,FC991655
25/04/2025,VH-030,"6,11","0,491","€ 3,00",BP,FC114601
24/02/2026,VH-030,"14,79","0,514","€ 7,60",EKO,FC484109
13/06/2025,VH-030,"12,56","0,471","€ 5,92",BP,FC977678
09/07/2025,VH-030,"15,51","0,328","€ 5,09",eko,FC578704
05/06/2026,VH-030,"13,38","0,509","€ 6,81",eko,FC107003
19/04/2025,VH-030,"14,52","0,418","€ 6,07",BP,FC941935
02/09/2025,VH-030,"10,75","0,453","€ 4,87",Avin,FC560127
29/07/2025,VH-030,"28,33","0,294","€ 8,33",Avin,FC388589
30/10/2025,VH-030,"11,86","0,442","€ 5,24",shell,FC221395
31/03/2025,VH-030,"11,05","0,495","€ 5,47",Shell,FC448603
20/03/2025,VH-030,"21,26","0,283","€ 6,02",EKO,FC494390
12/05/2026,VH-030,"12,02","0,321","€ 3,86",BP,FC153429
23/06/2026,VH-030,"16,10","0,409","€ 6,58",Avin,FC215378
25/05/2026,VH-030,"9,89","0,516","€ 5,11",BP,FC137265
30/01/2025,VH-030,"14,98","0,487","€ 7,29",EKO,FC116535
24/09/2025,VH-030,"7,39","0,406","€ 3,00",shell,FC848575
10/04/2026,VH-030,"12,08","0,431","€ 5,21",eko,FC937608
17/08/2025,VH-030,"12,18","0,361","€ 4,40",Shell,FC719120
15/04/2025,VH-030,"19,47","0,436","€ 8,49",BP,FC347780
